"","lhs","op","rhs","label","est","se","ci.lower","ci.upper","std.lv","std.all","std.nox"
"32","nar_6correct","~~","nar_6correct","",1.02644887039702,0.145782033566447,0.751477322495908,1.32173628844142,1.02644887039702,0.37057039211399,0.37057039211399
"33","nar_7correct","~~","nar_7correct","",1.74765307769292,0.208282210959911,1.35260279330538,2.16081390070551,1.74765307769292,0.549180062817074,0.549180062817074
"34","nar_8correct","~~","nar_8correct","",1.42757893603318,0.168185987748497,1.10353871212118,1.76050534038252,1.42757893603318,0.464076632453784,0.464076632453784
"35","nar_1","~~","nar_1","",1.70033672717978,0.201147246790382,1.31436147294408,2.10417373636469,1.70033672717978,0.595934524935275,0.595934524935275
"36","nar_2","~~","nar_2","",1.81921668558033,0.273731339823926,1.27635771573468,2.34781287761579,1.81921668558033,0.479511594359674,0.479511594359674
"37","nar_3","~~","nar_3","",1.525189783153,0.20009723494148,1.12618997211949,1.90857222617072,1.525189783153,0.416847855536178,0.416847855536178
"38","nar_4","~~","nar_4","",2.09067754050443,0.213615671639322,1.64576803410214,2.49565388691634,2.09067754050443,0.66129612153654,0.66129612153654
"39","security_4","~~","security_4","",0.591336655486631,0.0789392390051763,0.442997945295433,0.751556811035418,0.591336655486631,0.278311435015428,0.278311435015428
"40","security_5","~~","security_5","",0.233765056926841,0.0532772797984058,0.129492503175792,0.339907110610172,0.233765056926841,0.108320082286268,0.108320082286268
"41","security_6","~~","security_6","",0.339509877736624,0.059839955628279,0.22690118859186,0.45852148351817,0.339509877736624,0.150822579424297,0.150822579424297
"42","institution_trust_5","~~","institution_trust_5","",2.40505754906037,0.181671072643567,2.01692782566917,2.72141782980532,2.40505754906037,0.799814638059713,0.799814638059713
"43","needfreedom","~~","needfreedom","",1.96621739239976,0.266983121722374,1.45209611318263,2.50847728670406,0.953474465276179,0.953474465276179,0.953474465276179
"44","Mainstream","~~","Mainstream","",1.84747699378159,0.202437266741604,1.43366739101991,2.22895757925516,0.900143289496221,0.900143289496221,0.900143289496221
"45","Micronarratives","~~","Micronarratives","",1.10096334285761,0.209649970824493,0.692540442775803,1.51697845565276,0.954958999615559,0.954958999615559,0.954958999615559
"46","traitneedfreedom","~~","traitneedfreedom","",1.5333933451109,0.156262664521076,1.23669801015216,1.84696388676568,1,1,1
"47","gr_1","~~","gr_1","",0.25,0,0.25,0.25,0.25,1,0.25
"48","security_freedom_4","~1","","",4.84114079960435,0.129862660672383,4.58446706925801,5.0945788156118,4.84114079960435,2.73439323963603,2.73439323963603
"49","security_freedom_5","~1","","",4.76348537113078,0.142921810288707,4.47406206327571,5.03883847192912,4.76348537113078,2.5540133667659,2.5540133667659
"50","security_freedom_6","~1","","",4.86142395327159,0.142251110529988,4.58234369049469,5.1357373293833,4.86142395327159,2.61131246145889,2.61131246145889
"51","Nar_5correct","~1","","",4.22234973616625,0.123755688307672,3.98002911273716,4.46422696461372,4.22234973616625,2.38556779817723,2.38556779817723
"52","nar_6correct","~1","","",4.65096773443758,0.115175891427011,4.42603302613716,4.87112357147695,4.65096773443758,2.79453803289017,2.79453803289017
"53","nar_7correct","~1","","",4.65592479289106,0.117232796095558,4.42040629301329,4.88259136301001,4.65592479289106,2.60997125766129,2.60997125766129
"54","nar_8correct","~1","","",4.61046327486076,0.115721527404671,4.38360720446101,4.83550625323445,4.61046327486076,2.62868987173334,2.62868987173334
"55","nar_1","~1","","",4.50308891083646,0.111454259540585,4.28568346882343,4.72608192560432,4.50308891083646,2.66589062510759,2.66589062510759
"56","nar_2","~1","","",4.10711593436589,0.136112067033021,3.83956116317487,4.37228988653266,4.10711593436589,2.10860049028911,2.10860049028911
"57","nar_3","~1","","",3.79259605869956,0.135849657205312,3.53029009153644,4.05386920235794,3.79259605869956,1.98272933211471,1.98272933211471
"58","nar_4","~1","","",4.3114201369904,0.114469669372694,4.08721329459016,4.53140307982084,4.3114201369904,2.42479376550707,2.42479376550707
"59","security_4","~1","","",4.90828428022625,0.0804250621762275,4.75147916122328,5.0650887184936,4.90828428022625,3.36726916509549,3.36726916509549
"60","security_5","~1","","",4.93195294053498,0.08079933371647,4.77226393107029,5.09171592330805,4.93195294053498,3.3572495002799,3.3572495002799
"61","security_6","~1","","",5.02071028309703,0.0823944568780818,4.85798853130785,5.18631557822103,5.02071028309703,3.34635596196414,3.34635596196414
"62","institution_trust_5","~1","","",3.53682658630705,0.13123597618342,3.28530058452229,3.79814099946031,3.53682658630705,2.03960329184238,2.03960329184238
"63","gr_1","~1","","",0.5,0,0.5,0.5,0.5,1,0.5
"64","needfreedom","~1","","",0,0,0,0,0,0,0
"65","Mainstream","~1","","",0,0,0,0,0,0,0
"66","Micronarratives","~1","","",0,0,0,0,0,0,0
"67","traitneedfreedom","~1","","",0,0,0,0,0,0,0
"68","ind1",":=","a1*b1","ind1",-0.0457818102430737,0.0303097130384017,-0.11105239411228,0.0096278379157478,-0.0657437078853032,-0.0379128237556026,-0.0379128237556026
"69","ind2",":=","a2*b2","ind2",-0.114051761536616,0.0438206399017895,-0.208224661611614,-0.0356040270053109,-0.163780891460096,-0.0944485224851482,-0.0944485224851482
